Column1	Company Name	Status Mission	Country	Year	Mission Outcome Summary	Mission Outcome Sort Order
3555	RVSN USSR	Success	 Russia	1969	Success	1
3557	RVSN USSR	Success	 Russia	1969	Success	1
3559	RVSN USSR	Success	 Russia	1969	Success	1
3567	RVSN USSR	Success	 Russia	1969	Success	1
3568	RVSN USSR	Success	 Russia	1969	Success	1
3569	RVSN USSR	Success	 Russia	1969	Success	1
3571	RVSN USSR	Success	 Russia	1969	Success	1
3576	RVSN USSR	Success	 Russia	1969	Success	1
3578	RVSN USSR	Success	 Russia	1969	Success	1
3579	RVSN USSR	Success	 Russia	1969	Success	1
3580	RVSN USSR	Success	 Russia	1969	Success	1
3581	RVSN USSR	Success	 Russia	1969	Success	1
3582	RVSN USSR	Success	 Russia	1969	Success	1
3586	RVSN USSR	Success	 Russia	1969	Success	1
3591	RVSN USSR	Success	 Russia	1969	Success	1
3599	RVSN USSR	Success	 Russia	1969	Success	1
3602	RVSN USSR	Success	 Russia	1968	Success	1
3604	RVSN USSR	Success	 Russia	1968	Success	1
3606	RVSN USSR	Success	 Russia	1968	Success	1
3610	RVSN USSR	Success	 Russia	1968	Success	1
3611	RVSN USSR	Success	 Russia	1968	Success	1
3612	RVSN USSR	Success	 Russia	1968	Success	1
3614	RVSN USSR	Success	 Russia	1968	Success	1
3616	RVSN USSR	Success	 Russia	1968	Success	1
3621	RVSN USSR	Success	 Russia	1968	Success	1
3627	RVSN USSR	Success	 Russia	1968	Success	1
3630	RVSN USSR	Success	 Russia	1968	Success	1
3634	RVSN USSR	Success	 Russia	1968	Success	1
3635	RVSN USSR	Success	 Russia	1968	Success	1
3640	RVSN USSR	Success	 Russia	1968	Success	1
3649	RVSN USSR	Success	 Russia	1968	Success	1
3650	RVSN USSR	Success	 Russia	1968	Success	1
3654	RVSN USSR	Success	 Russia	1968	Success	1
3655	RVSN USSR	Success	 Russia	1968	Success	1
3660	RVSN USSR	Success	 Russia	1968	Success	1
3661	RVSN USSR	Success	 Russia	1968	Success	1
3665	RVSN USSR	Success	 Russia	1968	Success	1
3666	RVSN USSR	Success	 Russia	1968	Success	1
3667	RVSN USSR	Success	 Russia	1968	Success	1
3668	RVSN USSR	Success	 Russia	1968	Success	1
3669	RVSN USSR	Success	 Russia	1968	Success	1
3675	RVSN USSR	Success	 Russia	1968	Success	1
3676	RVSN USSR	Success	 Russia	1968	Success	1
3680	RVSN USSR	Success	 Russia	1968	Success	1
3684	RVSN USSR	Success	 Russia	1968	Success	1
3688	RVSN USSR	Success	 Russia	1968	Success	1
3689	RVSN USSR	Success	 Russia	1968	Success	1
3692	RVSN USSR	Success	 Russia	1968	Success	1
3693	RVSN USSR	Success	 Russia	1968	Success	1
3696	RVSN USSR	Success	 Russia	1968	Success	1
3697	RVSN USSR	Success	 Russia	1968	Success	1
3701	RVSN USSR	Success	 Russia	1968	Success	1
3703	RVSN USSR	Success	 Russia	1968	Success	1
3706	RVSN USSR	Success	 Russia	1967	Success	1
3707	RVSN USSR	Success	 Russia	1967	Success	1
3708	RVSN USSR	Success	 Russia	1967	Success	1
3710	RVSN USSR	Success	 Russia	1967	Success	1
3712	RVSN USSR	Success	 Russia	1967	Success	1
3713	RVSN USSR	Success	 Russia	1967	Success	1
3715	RVSN USSR	Success	 Russia	1967	Success	1
3719	RVSN USSR	Success	 Russia	1967	Success	1
3720	RVSN USSR	Success	 Russia	1967	Success	1
3726	RVSN USSR	Success	 Russia	1967	Success	1
3731	RVSN USSR	Success	 Russia	1967	Success	1
3735	RVSN USSR	Success	 Russia	1967	Success	1
3740	RVSN USSR	Success	 Russia	1967	Success	1
3741	RVSN USSR	Success	 Russia	1967	Success	1
3745	RVSN USSR	Success	 Russia	1967	Success	1
3761	RVSN USSR	Success	 Russia	1967	Success	1
3763	RVSN USSR	Success	 Russia	1967	Success	1
3765	RVSN USSR	Success	 Russia	1967	Success	1
3766	RVSN USSR	Success	 Russia	1967	Success	1
3771	RVSN USSR	Success	 Russia	1967	Success	1
3774	RVSN USSR	Success	 Russia	1967	Success	1
3778	RVSN USSR	Success	 Russia	1967	Success	1
3786	RVSN USSR	Success	 Russia	1967	Success	1
3788	RVSN USSR	Success	 Russia	1967	Success	1
3791	RVSN USSR	Success	 Russia	1967	Success	1
3792	RVSN USSR	Success	 Russia	1967	Success	1
3793	RVSN USSR	Success	 Russia	1967	Success	1
3794	RVSN USSR	Success	 Russia	1967	Success	1
3796	RVSN USSR	Success	 Russia	1967	Success	1
3797	RVSN USSR	Success	 Russia	1967	Success	1
3801	RVSN USSR	Success	 Russia	1967	Success	1
3802	RVSN USSR	Success	 Russia	1967	Success	1
3809	RVSN USSR	Success	 Russia	1967	Success	1
3811	RVSN USSR	Success	 Russia	1966	Success	1
3814	RVSN USSR	Success	 Russia	1966	Success	1
3817	RVSN USSR	Success	 Russia	1966	Success	1
3825	RVSN USSR	Success	 Russia	1966	Success	1
3836	RVSN USSR	Success	 Russia	1966	Success	1
3863	RVSN USSR	Success	 Russia	1966	Success	1
3867	RVSN USSR	Success	 Russia	1966	Success	1
3876	RVSN USSR	Success	 Russia	1966	Success	1
3883	RVSN USSR	Success	 Russia	1966	Success	1
3889	RVSN USSR	Success	 Russia	1966	Success	1
3896	RVSN USSR	Success	 Russia	1966	Success	1
3905	RVSN USSR	Success	 Russia	1966	Success	1
3908	RVSN USSR	Success	 Russia	1966	Success	1
3916	RVSN USSR	Success	 Russia	1965	Success	1
3924	RVSN USSR	Success	 Russia	1965	Success	1
3929	RVSN USSR	Success	 Russia	1965	Success	1
3933	RVSN USSR	Success	 Russia	1965	Success	1
3951	RVSN USSR	Success	 Russia	1965	Success	1
3958	RVSN USSR	Success	 Russia	1965	Success	1
3994	RVSN USSR	Success	 Russia	1965	Success	1
4001	RVSN USSR	Success	 Russia	1964	Success	1
4008	RVSN USSR	Success	 Russia	1964	Success	1
4022	RVSN USSR	Success	 Russia	1964	Success	1
4027	RVSN USSR	Success	 Russia	1964	Success	1
4037	RVSN USSR	Success	 Russia	1964	Success	1
4051	RVSN USSR	Success	 Russia	1964	Success	1
4053	RVSN USSR	Success	 Russia	1964	Success	1
4062	RVSN USSR	Success	 Russia	1963	Success	1
4075	RVSN USSR	Success	 Russia	1963	Success	1
4086	RVSN USSR	Success	 Russia	1963	Success	1
4092	RVSN USSR	Success	 Russia	1963	Success	1
4118	RVSN USSR	Success	 Russia	1962	Success	1
4136	RVSN USSR	Success	 Russia	1962	Success	1
4147	RVSN USSR	Success	 Russia	1962	Success	1
4156	RVSN USSR	Success	 Russia	1962	Success	1
4167	RVSN USSR	Success	 Russia	1962	Success	1
4171	RVSN USSR	Success	 Russia	1962	Success	1
4172	RVSN USSR	Success	 Russia	1962	Success	1
1746	RVSN USSR	Failure	 Russia	1991	Failure	2
1816	RVSN USSR	Partial Failure	 Russia	1990	Failure	2
1885	RVSN USSR	Failure	 Russia	1989	Failure	2
2017	RVSN USSR	Partial Failure	 Russia	1987	Failure	2
2040	RVSN USSR	Failure	 Russia	1986	Failure	2
2042	RVSN USSR	Partial Failure	 Russia	1986	Failure	2
2055	RVSN USSR	Partial Failure	 Russia	1986	Failure	2
2097	RVSN USSR	Failure	 Russia	1985	Failure	2
2165	RVSN USSR	Partial Failure	 Russia	1984	Failure	2
2290	RVSN USSR	Failure	 Russia	1983	Failure	2
2298	RVSN USSR	Failure	 Russia	1982	Failure	2
2325	RVSN USSR	Partial Failure	 Russia	1982	Failure	2
2351	RVSN USSR	Failure	 Russia	1982	Failure	2
2366	RVSN USSR	Partial Failure	 Russia	1981	Failure	2
2383	RVSN USSR	Partial Failure	 Russia	1981	Failure	2
2428	RVSN USSR	Failure	 Russia	1981	Failure	2
2433	RVSN USSR	Partial Failure	 Russia	1980	Failure	2
2467	RVSN USSR	Partial Failure	 Russia	1980	Failure	2
2477	RVSN USSR	Partial Failure	 Russia	1980	Failure	2
2537	RVSN USSR	Partial Failure	 Russia	1978	Failure	2
2541	RVSN USSR	Partial Failure	 Russia	1978	Failure	2
2647	RVSN USSR	Failure	 Russia	1977	Failure	2
2775	RVSN USSR	Failure	 Russia	1976	Failure	2
2783	RVSN USSR	Partial Failure	 Russia	1976	Failure	2
2806	RVSN USSR	Partial Failure	 Russia	1976	Failure	2
2863	RVSN USSR	Failure	 Russia	1975	Failure	2
2926	RVSN USSR	Failure	 Russia	1975	Failure	2
2979	RVSN USSR	Partial Failure	 Russia	1974	Failure	2
3004	RVSN USSR	Failure	 Russia	1974	Failure	2
3020	RVSN USSR	Failure	 Russia	1974	Failure	2
3037	RVSN USSR	Failure	 Russia	1974	Failure	2
3127	RVSN USSR	Failure	 Russia	1973	Failure	2
3129	RVSN USSR	Failure	 Russia	1973	Failure	2
3142	RVSN USSR	Failure	 Russia	1973	Failure	2
3174	RVSN USSR	Partial Failure	 Russia	1972	Failure	2
3194	RVSN USSR	Failure	 Russia	1972	Failure	2
3206	RVSN USSR	Failure	 Russia	1972	Failure	2
3220	RVSN USSR	Partial Failure	 Russia	1972	Failure	2
3241	RVSN USSR	Failure	 Russia	1972	Failure	2
3275	RVSN USSR	Partial Failure	 Russia	1971	Failure	2
3288	RVSN USSR	Failure	 Russia	1971	Failure	2
3296	RVSN USSR	Partial Failure	 Russia	1971	Failure	2
3324	RVSN USSR	Failure	 Russia	1971	Failure	2
3330	RVSN USSR	Failure	 Russia	1971	Failure	2
3334	RVSN USSR	Failure	 Russia	1971	Failure	2
3372	RVSN USSR	Failure	 Russia	1971	Failure	2
3373	RVSN USSR	Failure	 Russia	1971	Failure	2
3393	RVSN USSR	Failure	 Russia	1970	Failure	2
3440	RVSN USSR	Partial Failure	 Russia	1970	Failure	2
3449	RVSN USSR	Failure	 Russia	1970	Failure	2
3452	RVSN USSR	Failure	 Russia	1970	Failure	2
3465	RVSN USSR	Failure	 Russia	1970	Failure	2
3483	RVSN USSR	Partial Failure	 Russia	1970	Failure	2
3492	RVSN USSR	Failure	 Russia	1970	Failure	2
3499	RVSN USSR	Failure	 Russia	1969	Failure	2
3542	RVSN USSR	Failure	 Russia	1969	Failure	2
3561	RVSN USSR	Partial Failure	 Russia	1969	Failure	2
3574	RVSN USSR	Failure	 Russia	1969	Failure	2
3592	RVSN USSR	Failure	 Russia	1969	Failure	2
3628	RVSN USSR	Partial Failure	 Russia	1968	Failure	2
3663	RVSN USSR	Failure	 Russia	1968	Failure	2
3691	RVSN USSR	Failure	 Russia	1968	Failure	2
3734	RVSN USSR	Failure	 Russia	1967	Failure	2
3743	RVSN USSR	Failure	 Russia	1967	Failure	2
3757	RVSN USSR	Failure	 Russia	1967	Failure	2
3759	RVSN USSR	Failure	 Russia	1967	Failure	2
3878	RVSN USSR	Failure	 Russia	1966	Failure	2
3901	RVSN USSR	Failure	 Russia	1966	Failure	2
3912	RVSN USSR	Failure	 Russia	1965	Failure	2
3989	RVSN USSR	Failure	 Russia	1965	Failure	2
3992	RVSN USSR	Failure	 Russia	1965	Failure	2
4003	RVSN USSR	Failure	 Russia	1964	Failure	2
4069	RVSN USSR	Failure	 Russia	1963	Failure	2
4074	RVSN USSR	Failure	 Russia	1963	Failure	2
4084	RVSN USSR	Failure	 Russia	1963	Failure	2
4093	RVSN USSR	Failure	 Russia	1963	Failure	2
4116	RVSN USSR	Failure	 Russia	1962	Failure	2
4183	RVSN USSR	Failure	 Russia	1961	Failure	2
4193	RVSN USSR	Failure	 Russia	1961	Failure	2
2085	RVSN USSR	Partial Failure	 Kazakhstan	1985	Failure	2
2297	RVSN USSR	Partial Failure	 Kazakhstan	1982	Failure	2
3251	RVSN USSR	Partial Failure	 Kazakhstan	1972	Failure	2
3439	RVSN USSR	Partial Failure	 Kazakhstan	1970	Failure	2
3671	RVSN USSR	Partial Failure	 Kazakhstan	1968	Failure	2
3695	RVSN USSR	Partial Failure	 Kazakhstan	1968	Failure	2
3760	RVSN USSR	Partial Failure	 Kazakhstan	1967	Failure	2
3773	RVSN USSR	Partial Failure	 Kazakhstan	1967	Failure	2
3784	RVSN USSR	Partial Failure	 Kazakhstan	1967	Failure	2
3798	RVSN USSR	Partial Failure	 Kazakhstan	1967	Failure	2
3816	RVSN USSR	Prelaunch Failure	 Kazakhstan	1966	Failure	2
3831	RVSN USSR	Partial Failure	 Kazakhstan	1966	Failure	2
3842	RVSN USSR	Partial Failure	 Kazakhstan	1966	Failure	2
3898	RVSN USSR	Partial Failure	 Kazakhstan	1966	Failure	2
3911	RVSN USSR	Partial Failure	 Kazakhstan	1966	Failure	2
3925	RVSN USSR	Partial Failure	 Kazakhstan	1965	Failure	2
4049	RVSN USSR	Partial Failure	 Kazakhstan	1964	Failure	2
4292	RVSN USSR	Partial Failure	 Kazakhstan	1959	Failure	2
1714	RVSN USSR	Failure	 Kazakhstan	1992	Failure	2
1733	RVSN USSR	Failure	 Kazakhstan	1991	Failure	2
1795	RVSN USSR	Failure	 Kazakhstan	1990	Failure	2
2126	RVSN USSR	Failure	 Kazakhstan	1985	Failure	2
2140	RVSN USSR	Failure	 Kazakhstan	1985	Failure	2
2679	RVSN USSR	Failure	 Kazakhstan	1977	Failure	2
2734	RVSN USSR	Failure	 Kazakhstan	1977	Failure	2
2949	RVSN USSR	Failure	 Kazakhstan	1975	Failure	2
3049	RVSN USSR	Failure	 Kazakhstan	1974	Failure	2
3152	RVSN USSR	Failure	 Kazakhstan	1973	Failure	2
3186	RVSN USSR	Failure	 Kazakhstan	1972	Failure	2
3217	RVSN USSR	Failure	 Kazakhstan	1972	Failure	2
3319	RVSN USSR	Failure	 Kazakhstan	1971	Failure	2
3333	RVSN USSR	Failure	 Kazakhstan	1971	Failure	2
3491	RVSN USSR	Failure	 Kazakhstan	1970	Failure	2
3506	RVSN USSR	Failure	 Kazakhstan	1969	Failure	2
3518	RVSN USSR	Failure	 Kazakhstan	1969	Failure	2
3547	RVSN USSR	Failure	 Kazakhstan	1969	Failure	2
3552	RVSN USSR	Failure	 Kazakhstan	1969	Failure	2
3570	RVSN USSR	Failure	 Kazakhstan	1969	Failure	2
3573	RVSN USSR	Failure	 Kazakhstan	1969	Failure	2
3588	RVSN USSR	Failure	 Kazakhstan	1969	Failure	2
3589	RVSN USSR	Failure	 Kazakhstan	1969	Failure	2
3593	RVSN USSR	Failure	 Kazakhstan	1969	Failure	2
3596	RVSN USSR	Failure	 Kazakhstan	1969	Failure	2
3658	RVSN USSR	Failure	 Kazakhstan	1968	Failure	2
3672	RVSN USSR	Failure	 Kazakhstan	1968	Failure	2
3698	RVSN USSR	Failure	 Kazakhstan	1968	Failure	2
3714	RVSN USSR	Failure	 Kazakhstan	1967	Failure	2
3733	RVSN USSR	Failure	 Kazakhstan	1967	Failure	2
3752	RVSN USSR	Failure	 Kazakhstan	1967	Failure	2
3790	RVSN USSR	Failure	 Kazakhstan	1967	Failure	2
3824	RVSN USSR	Failure	 Kazakhstan	1966	Failure	2
3844	RVSN USSR	Failure	 Kazakhstan	1966	Failure	2
3892	RVSN USSR	Failure	 Kazakhstan	1966	Failure	2
3893	RVSN USSR	Failure	 Kazakhstan	1966	Failure	2
3956	RVSN USSR	Failure	 Kazakhstan	1965	Failure	2
3975	RVSN USSR	Failure	 Kazakhstan	1965	Failure	2
4009	RVSN USSR	Failure	 Kazakhstan	1964	Failure	2
4038	RVSN USSR	Failure	 Kazakhstan	1964	Failure	2
4044	RVSN USSR	Failure	 Kazakhstan	1964	Failure	2
4050	RVSN USSR	Failure	 Kazakhstan	1964	Failure	2
4055	RVSN USSR	Failure	 Kazakhstan	1964	Failure	2
4063	RVSN USSR	Failure	 Kazakhstan	1963	Failure	2
4078	RVSN USSR	Failure	 Kazakhstan	1963	Failure	2
4098	RVSN USSR	Failure	 Kazakhstan	1963	Failure	2
4099	RVSN USSR	Failure	 Kazakhstan	1963	Failure	2
4111	RVSN USSR	Failure	 Kazakhstan	1962	Failure	2
4117	RVSN USSR	Failure	 Kazakhstan	1962	Failure	2
4129	RVSN USSR	Failure	 Kazakhstan	1962	Failure	2
4131	RVSN USSR	Failure	 Kazakhstan	1962	Failure	2
4134	RVSN USSR	Failure	 Kazakhstan	1962	Failure	2
4154	RVSN USSR	Failure	 Kazakhstan	1962	Failure	2
4185	RVSN USSR	Failure	 Kazakhstan	1961	Failure	2
4231	RVSN USSR	Failure	 Kazakhstan	1961	Failure	2
4234	RVSN USSR	Failure	 Kazakhstan	1960	Failure	2
4246	RVSN USSR	Failure	 Kazakhstan	1960	Failure	2
4248	RVSN USSR	Failure	 Kazakhstan	1960	Failure	2
4258	RVSN USSR	Failure	 Kazakhstan	1960	Failure	2
4264	RVSN USSR	Failure	 Kazakhstan	1960	Failure	2
4266	RVSN USSR	Failure	 Kazakhstan	1960	Failure	2
4286	RVSN USSR	Failure	 Kazakhstan	1959	Failure	2
4295	RVSN USSR	Failure	 Kazakhstan	1958	Failure	2
4298	RVSN USSR	Failure	 Kazakhstan	1958	Failure	2
4301	RVSN USSR	Failure	 Kazakhstan	1958	Failure	2
4315	RVSN USSR	Failure	 Kazakhstan	1958	Failure	2
1718	RVSN USSR	Success	 Kazakhstan	1991	Success	1
1735	RVSN USSR	Success	 Kazakhstan	1991	Success	1
1773	RVSN USSR	Success	 Kazakhstan	1991	Success	1
1778	RVSN USSR	Success	 Kazakhstan	1990	Success	1
1784	RVSN USSR	Success	 Kazakhstan	1990	Success	1
1788	RVSN USSR	Success	 Kazakhstan	1990	Success	1
1806	RVSN USSR	Success	 Kazakhstan	1990	Success	1
1821	RVSN USSR	Success	 Kazakhstan	1990	Success	1
1836	RVSN USSR	Success	 Kazakhstan	1990	Success	1
1859	RVSN USSR	Success	 Kazakhstan	1989	Success	1
1866	RVSN USSR	Success	 Kazakhstan	1989	Success	1
1879	RVSN USSR	Success	 Kazakhstan	1989	Success	1
1902	RVSN USSR	Success	 Kazakhstan	1989	Success	1
1914	RVSN USSR	Success	 Kazakhstan	1988	Success	1
1915	RVSN USSR	Success	 Kazakhstan	1988	Success	1
1916	RVSN USSR	Success	 Kazakhstan	1988	Success	1
1946	RVSN USSR	Success	 Kazakhstan	1988	Success	1
1949	RVSN USSR	Success	 Kazakhstan	1988	Success	1
1950	RVSN USSR	Success	 Kazakhstan	1988	Success	1
1955	RVSN USSR	Success	 Kazakhstan	1988	Success	1
1957	RVSN USSR	Success	 Kazakhstan	1988	Success	1
1959	RVSN USSR	Success	 Kazakhstan	1988	Success	1
1971	RVSN USSR	Success	 Kazakhstan	1987	Success	1
1978	RVSN USSR	Success	 Kazakhstan	1987	Success	1
1982	RVSN USSR	Success	 Kazakhstan	1987	Success	1
1987	RVSN USSR	Success	 Kazakhstan	1987	Success	1
1990	RVSN USSR	Success	 Kazakhstan	1987	Success	1
1995	RVSN USSR	Success	 Kazakhstan	1987	Success	1
2000	RVSN USSR	Success	 Kazakhstan	1987	Success	1
2002	RVSN USSR	Success	 Kazakhstan	1987	Success	1
2004	RVSN USSR	Success	 Kazakhstan	1987	Success	1
2007	RVSN USSR	Success	 Kazakhstan	1987	Success	1
2013	RVSN USSR	Success	 Kazakhstan	1987	Success	1
2016	RVSN USSR	Success	 Kazakhstan	1987	Success	1
2037	RVSN USSR	Success	 Kazakhstan	1986	Success	1
2049	RVSN USSR	Success	 Kazakhstan	1986	Success	1
2051	RVSN USSR	Success	 Kazakhstan	1986	Success	1
2053	RVSN USSR	Success	 Kazakhstan	1986	Success	1
2069	RVSN USSR	Success	 Kazakhstan	1986	Success	1
2070	RVSN USSR	Success	 Kazakhstan	1986	Success	1
2071	RVSN USSR	Success	 Kazakhstan	1986	Success	1
2098	RVSN USSR	Success	 Kazakhstan	1985	Success	1
2100	RVSN USSR	Success	 Kazakhstan	1985	Success	1
2106	RVSN USSR	Success	 Kazakhstan	1985	Success	1
2111	RVSN USSR	Success	 Kazakhstan	1985	Success	1
2116	RVSN USSR	Success	 Kazakhstan	1985	Success	1
2120	RVSN USSR	Success	 Kazakhstan	1985	Success	1
2137	RVSN USSR	Success	 Kazakhstan	1985	Success	1
2138	RVSN USSR	Success	 Kazakhstan	1985	Success	1
2155	RVSN USSR	Success	 Kazakhstan	1985	Success	1
2169	RVSN USSR	Success	 Kazakhstan	1984	Success	1
2181	RVSN USSR	Success	 Kazakhstan	1984	Success	1
2186	RVSN USSR	Success	 Kazakhstan	1984	Success	1
2201	RVSN USSR	Success	 Kazakhstan	1984	Success	1
2238	RVSN USSR	Success	 Kazakhstan	1983	Success	1
2253	RVSN USSR	Success	 Kazakhstan	1983	Success	1
2254	RVSN USSR	Success	 Kazakhstan	1983	Success	1
2258	RVSN USSR	Success	 Kazakhstan	1983	Success	1
2268	RVSN USSR	Success	 Kazakhstan	1983	Success	1
2279	RVSN USSR	Success	 Kazakhstan	1983	Success	1
2311	RVSN USSR	Success	 Kazakhstan	1982	Success	1
2314	RVSN USSR	Success	 Kazakhstan	1982	Success	1
2317	RVSN USSR	Success	 Kazakhstan	1982	Success	1
2319	RVSN USSR	Success	 Kazakhstan	1982	Success	1
2326	RVSN USSR	Success	 Kazakhstan	1982	Success	1
2330	RVSN USSR	Success	 Kazakhstan	1982	Success	1
2334	RVSN USSR	Success	 Kazakhstan	1982	Success	1
2338	RVSN USSR	Success	 Kazakhstan	1982	Success	1
2356	RVSN USSR	Success	 Kazakhstan	1982	Success	1
2361	RVSN USSR	Success	 Kazakhstan	1981	Success	1
2382	RVSN USSR	Success	 Kazakhstan	1981	Success	1
2387	RVSN USSR	Success	 Kazakhstan	1981	Success	1
2393	RVSN USSR	Success	 Kazakhstan	1981	Success	1
2395	RVSN USSR	Success	 Kazakhstan	1981	Success	1
2412	RVSN USSR	Success	 Kazakhstan	1981	Success	1
2413	RVSN USSR	Success	 Kazakhstan	1981	Success	1
2415	RVSN USSR	Success	 Kazakhstan	1981	Success	1
2417	RVSN USSR	Success	 Kazakhstan	1981	Success	1
2425	RVSN USSR	Success	 Kazakhstan	1981	Success	1
2432	RVSN USSR	Success	 Kazakhstan	1980	Success	1
2443	RVSN USSR	Success	 Kazakhstan	1980	Success	1
2457	RVSN USSR	Success	 Kazakhstan	1980	Success	1
2465	RVSN USSR	Success	 Kazakhstan	1980	Success	1
2468	RVSN USSR	Success	 Kazakhstan	1980	Success	1
2473	RVSN USSR	Success	 Kazakhstan	1980	Success	1
2517	RVSN USSR	Success	 Kazakhstan	1979	Success	1
2518	RVSN USSR	Success	 Kazakhstan	1979	Success	1
2533	RVSN USSR	Success	 Kazakhstan	1979	Success	1
2547	RVSN USSR	Success	 Kazakhstan	1978	Success	1
2556	RVSN USSR	Success	 Kazakhstan	1978	Success	1
2586	RVSN USSR	Success	 Kazakhstan	1978	Success	1
2592	RVSN USSR	Success	 Kazakhstan	1978	Success	1
2602	RVSN USSR	Success	 Kazakhstan	1978	Success	1
2605	RVSN USSR	Success	 Kazakhstan	1978	Success	1
2612	RVSN USSR	Success	 Kazakhstan	1978	Success	1
2619	RVSN USSR	Success	 Kazakhstan	1978	Success	1
2625	RVSN USSR	Success	 Kazakhstan	1978	Success	1
2633	RVSN USSR	Success	 Kazakhstan	1977	Success	1
2636	RVSN USSR	Success	 Kazakhstan	1977	Success	1
2641	RVSN USSR	Success	 Kazakhstan	1977	Success	1
2643	RVSN USSR	Success	 Kazakhstan	1977	Success	1
2651	RVSN USSR	Success	 Kazakhstan	1977	Success	1
2655	RVSN USSR	Success	 Kazakhstan	1977	Success	1
2656	RVSN USSR	Success	 Kazakhstan	1977	Success	1
2661	RVSN USSR	Success	 Kazakhstan	1977	Success	1
2663	RVSN USSR	Success	 Kazakhstan	1977	Success	1
2665	RVSN USSR	Success	 Kazakhstan	1977	Success	1
2676	RVSN USSR	Success	 Kazakhstan	1977	Success	1
2684	RVSN USSR	Success	 Kazakhstan	1977	Success	1
2694	RVSN USSR	Success	 Kazakhstan	1977	Success	1
2697	RVSN USSR	Success	 Kazakhstan	1977	Success	1
2699	RVSN USSR	Success	 Kazakhstan	1977	Success	1
2701	RVSN USSR	Success	 Kazakhstan	1977	Success	1
2706	RVSN USSR	Success	 Kazakhstan	1977	Success	1
2712	RVSN USSR	Success	 Kazakhstan	1977	Success	1
2714	RVSN USSR	Success	 Kazakhstan	1977	Success	1
2720	RVSN USSR	Success	 Kazakhstan	1977	Success	1
2740	RVSN USSR	Success	 Kazakhstan	1977	Success	1
2744	RVSN USSR	Success	 Kazakhstan	1977	Success	1
2746	RVSN USSR	Success	 Kazakhstan	1977	Success	1
2749	RVSN USSR	Success	 Kazakhstan	1976	Success	1
2752	RVSN USSR	Success	 Kazakhstan	1976	Success	1
2760	RVSN USSR	Success	 Kazakhstan	1976	Success	1
2761	RVSN USSR	Success	 Kazakhstan	1976	Success	1
2762	RVSN USSR	Success	 Kazakhstan	1976	Success	1
2764	RVSN USSR	Success	 Kazakhstan	1976	Success	1
2770	RVSN USSR	Success	 Kazakhstan	1976	Success	1
2771	RVSN USSR	Success	 Kazakhstan	1976	Success	1
2773	RVSN USSR	Success	 Kazakhstan	1976	Success	1
2774	RVSN USSR	Success	 Kazakhstan	1976	Success	1
2778	RVSN USSR	Success	 Kazakhstan	1976	Success	1
2781	RVSN USSR	Success	 Kazakhstan	1976	Success	1
2785	RVSN USSR	Success	 Kazakhstan	1976	Success	1
2795	RVSN USSR	Success	 Kazakhstan	1976	Success	1
2798	RVSN USSR	Success	 Kazakhstan	1976	Success	1
2804	RVSN USSR	Success	 Kazakhstan	1976	Success	1
2805	RVSN USSR	Success	 Kazakhstan	1976	Success	1
2808	RVSN USSR	Success	 Kazakhstan	1976	Success	1
2814	RVSN USSR	Success	 Kazakhstan	1976	Success	1
2819	RVSN USSR	Success	 Kazakhstan	1976	Success	1
2825	RVSN USSR	Success	 Kazakhstan	1976	Success	1
2835	RVSN USSR	Success	 Kazakhstan	1976	Success	1
2836	RVSN USSR	Success	 Kazakhstan	1976	Success	1
2839	RVSN USSR	Success	 Kazakhstan	1976	Success	1
2842	RVSN USSR	Success	 Kazakhstan	1976	Success	1
2845	RVSN USSR	Success	 Kazakhstan	1976	Success	1
2847	RVSN USSR	Success	 Kazakhstan	1976	Success	1
2852	RVSN USSR	Success	 Kazakhstan	1976	Success	1
2855	RVSN USSR	Success	 Kazakhstan	1976	Success	1
2862	RVSN USSR	Success	 Kazakhstan	1975	Success	1
2865	RVSN USSR	Success	 Kazakhstan	1975	Success	1
2868	RVSN USSR	Success	 Kazakhstan	1975	Success	1
2875	RVSN USSR	Success	 Kazakhstan	1975	Success	1
2876	RVSN USSR	Success	 Kazakhstan	1975	Success	1
2881	RVSN USSR	Success	 Kazakhstan	1975	Success	1
2884	RVSN USSR	Success	 Kazakhstan	1975	Success	1
2886	RVSN USSR	Success	 Kazakhstan	1975	Success	1
2894	RVSN USSR	Success	 Kazakhstan	1975	Success	1
2905	RVSN USSR	Success	 Kazakhstan	1975	Success	1
2912	RVSN USSR	Success	 Kazakhstan	1975	Success	1
2928	RVSN USSR	Success	 Kazakhstan	1975	Success	1
2931	RVSN USSR	Success	 Kazakhstan	1975	Success	1
2933	RVSN USSR	Success	 Kazakhstan	1975	Success	1
2943	RVSN USSR	Success	 Kazakhstan	1975	Success	1
2948	RVSN USSR	Success	 Kazakhstan	1975	Success	1
2950	RVSN USSR	Success	 Kazakhstan	1975	Success	1
2953	RVSN USSR	Success	 Kazakhstan	1975	Success	1
2956	RVSN USSR	Success	 Kazakhstan	1975	Success	1
2959	RVSN USSR	Success	 Kazakhstan	1975	Success	1
2971	RVSN USSR	Success	 Kazakhstan	1975	Success	1
2972	RVSN USSR	Success	 Kazakhstan	1975	Success	1
2973	RVSN USSR	Success	 Kazakhstan	1974	Success	1
2975	RVSN USSR	Success	 Kazakhstan	1974	Success	1
2981	RVSN USSR	Success	 Kazakhstan	1974	Success	1
